Date,Product ID,Price ($),Tax ($),Total Price Paid by Client ($),Quantity Ordered,Country
2023-11-28,P1002,105.82,10.58,116.4,3,Germany
2023-11-28,P1003,382.06,38.21,420.27,4,France
2023-11-28,P1004,303.85,30.39,334.24,7,France
2023-11-28,P1005,218.52,21.85,240.37,4,Germany
2023-11-28,P1006,388.21,38.82,427.03,3,France
2023-11-28,P1007,181.0,18.1,199.1,2,Japan
2023-11-28,P1008,403.92,40.39,444.31,4,Germany
2023-11-28,P1009,248.0,24.8,272.8,8,France
2023-11-28,P1010,68.85,6.88,75.73,1,Australia
2023-11-28,P1011,102.14,10.21,112.35,6,USA
2023-11-28,P1012,282.9,28.29,311.19,5,France
2023-11-28,P1013,235.43,23.54,258.97,2,France
2023-11-28,P1014,178.06,17.81,195.87,6,France
2023-11-28,P1015,193.95,19.39,213.34,7,UK
2023-11-28,P1016,366.9,36.69,403.59,4,France
2023-11-28,P1017,266.8,26.68,293.48,9,Germany
2023-11-28,P1018,476.9,47.69,524.59,1,Australia
2023-11-28,P1019,31.3,3.13,34.43,3,Canada
2023-11-28,P1020,359.4,35.94,395.34,4,Germany
2023-11-29,P1001,163.93,16.39,180.32,7,Germany
2023-11-29,P1002,287.62,28.76,316.38,2,Japan
2023-11-29,P1003,53.21,5.32,58.53,9,Germany
2023-11-29,P1004,482.86,48.29,531.15,5,UK
2023-11-29,P1005,54.49,5.45,59.94,2,Australia
2023-11-29,P1006,377.25,37.73,414.98,3,France
2023-11-29,P1007,291.26,29.13,320.39,4,Australia
2023-11-29,P1008,45.58,4.56,50.14,2,Australia
2023-11-29,P1009,241.04,24.1,265.14,8,Canada
2023-11-29,P1010,403.98,40.4,444.38,6,Japan
2023-11-29,P1011,417.16,41.72,458.88,5,UK
2023-11-29,P1012,486.74,48.67,535.41,1,Australia
2023-11-29,P1013,353.65,35.37,389.02,6,Canada
2023-11-29,P1014,185.8,18.58,204.38,9,France
2023-11-29,P1015,134.09,13.41,147.5,1,UK
2023-11-29,P1016,279.68,27.97,307.65,1,Australia
2023-11-29,P1017,399.55,39.96,439.51,5,France
2023-11-29,P1018,60.76,6.08,66.84,6,Australia
2023-11-29,P1019,400.7,40.07,440.77,5,Canada
2023-11-29,P1020,202.15,20.22,222.37,6,USA
2023-11-30,P1001,97.1,9.71,106.81,6,Germany
2023-11-30,P1002,300.15,30.02,330.17,5,UK
2023-11-30,P1003,305.42,30.54,335.96,5,UK
2023-11-30,P1004,223.84,22.38,246.22,6,USA
2023-11-30,P1005,232.35,23.23,255.58,9,Canada
2023-11-30,P1006,450.25,45.03,495.28,1,France
2023-11-30,P1007,242.79,24.28,267.07,1,Canada
2023-11-30,P1008,156.43,15.64,172.07,8,Canada
2023-11-30,P1009,231.38,23.14,254.52,7,France
2023-11-30,P1010,374.73,37.47,412.2,5,Japan
2023-11-30,P1011,241.95,24.2,266.15,8,UK
2023-11-30,P1012,258.21,25.82,284.03,2,Australia
2023-11-30,P1013,119.29,11.93,131.22,7,Japan
2023-11-30,P1014,29.95,3.0,32.95,2,Canada
2023-11-30,P1015,432.31,43.23,475.54,1,Germany
2023-11-30,P1016,229.2,22.92,252.12,1,Canada
2023-11-30,P1017,174.25,17.43,191.68,5,UK
2023-11-30,P1018,135.17,13.52,148.69,8,UK
2023-11-30,P1019,122.08,12.21,134.29,8,Australia
2023-11-30,P1020,23.42,2.34,25.76,5,Canada
2023-12-01,P1001,323.49,32.35,355.84,5,Australia
2023-12-01,P1002,453.27,45.33,498.6,1,Germany
2023-12-01,P1003,98.11,9.81,107.92,1,Germany
2023-12-01,P1004,162.61,16.26,178.87,8,France
2023-12-01,P1005,279.21,27.92,307.13,4,UK
2023-12-01,P1006,314.91,31.49,346.4,9,Japan
2023-12-01,P1007,172.44,17.24,189.68,3,Japan
2023-12-01,P1008,353.28,35.33,388.61,3,Germany
2023-12-01,P1009,31.29,3.13,34.42,2,UK
2023-12-01,P1010,230.09,23.01,253.1,5,Canada
2023-12-01,P1011,436.74,43.67,480.41,8,Canada
2023-12-01,P1012,228.26,22.83,251.09,8,Canada
2023-12-01,P1013,188.57,18.86,207.43,9,UK
2023-12-01,P1014,443.0,44.3,487.3,2,Germany
2023-12-01,P1015,196.96,19.7,216.66,9,Australia
2023-12-01,P1016,302.29,30.23,332.52,7,UK
2023-12-01,P1017,361.15,36.12,397.27,6,UK
2023-12-01,P1018,336.25,33.62,369.87,8,Canada
2023-12-01,P1019,22.49,2.25,24.74,2,Canada
2023-12-01,P1020,58.44,5.84,64.28,5,UK
2023-12-02,P1001,458.75,45.88,504.63,8,Australia
2023-12-02,P1002,417.07,41.71,458.78,6,UK
2023-12-02,P1003,490.55,49.06,539.61,8,Canada
2023-12-02,P1004,488.94,48.89,537.83,2,Australia
2023-12-02,P1005,163.88,16.39,180.27,9,Canada
2023-12-02,P1006,21.17,2.12,23.29,1,Japan
2023-12-02,P1007,222.81,22.28,245.09,2,Australia
2023-12-02,P1008,42.94,4.29,47.23,2,Australia
2023-12-02,P1009,178.33,17.83,196.16,2,UK
2023-12-02,P1010,191.9,19.19,211.09,9,Australia
2023-12-02,P1011,100.1,10.01,110.11,1,UK
2023-12-02,P1012,326.62,32.66,359.28,3,France
2023-12-02,P1013,452.75,45.28,498.03,1,UK
2023-12-02,P1014,414.69,41.47,456.16,4,Japan
2023-12-02,P1015,343.36,34.34,377.7,3,Australia
2023-12-02,P1016,60.93,6.09,67.02,5,Australia
2023-12-02,P1017,448.19,44.82,493.01,6,Australia
2023-12-02,P1018,74.42,7.44,81.86,7,Germany
2023-12-02,P1019,465.58,46.56,512.14,5,France
2023-12-02,P1020,112.62,11.26,123.88,8,France
2023-12-03,P1001,242.44,24.24,266.68,2,Australia
2023-12-03,P1002,65.1,6.51,71.61,2,USA
2023-12-03,P1003,389.01,38.9,427.91,1,UK
2023-12-03,P1004,132.03,13.2,145.23,9,Germany
2023-12-03,P1005,491.67,49.17,540.84,5,Canada
2023-12-03,P1006,444.31,44.43,488.74,4,Japan
2023-12-03,P1007,79.82,7.98,87.8,2,Germany
2023-12-03,P1008,129.73,12.97,142.7,7,Australia
2023-12-03,P1009,215.36,21.54,236.9,8,USA
2023-12-03,P1010,186.38,18.64,205.02,4,France
2023-12-03,P1011,122.41,12.24,134.65,3,USA
2023-12-03,P1012,394.97,39.5,434.47,8,France
2023-12-03,P1013,313.8,31.38,345.18,7,Australia
2023-12-03,P1014,191.32,19.13,210.45,7,Australia
2023-12-03,P1015,226.18,22.62,248.8,9,Australia
2023-12-03,P1016,317.82,31.78,349.6,5,UK
2023-12-03,P1017,106.62,10.66,117.28,8,Canada
2023-12-03,P1018,226.63,22.66,249.29,9,Canada
2023-12-03,P1019,359.15,35.91,395.06,4,Canada
2023-12-03,P1020,370.67,37.07,407.74,5,Germany
2023-12-04,P1001,263.37,26.34,289.71,2,Australia
2023-12-04,P1002,382.55,38.26,420.81,4,UK
2023-12-04,P1003,187.73,18.77,206.5,3,Canada
2023-12-04,P1004,335.27,33.53,368.8,1,Germany
2023-12-04,P1005,497.15,49.72,546.87,1,Germany
2023-12-04,P1006,361.05,36.11,397.16,4,Australia
2023-12-04,P1007,99.01,9.9,108.91,1,Australia
2023-12-04,P1008,146.5,14.65,161.15,7,USA
2023-12-04,P1009,393.79,39.38,433.17,1,France
2023-12-04,P1010,16.76,1.68,18.44,2,Australia
2023-12-04,P1011,347.75,34.77,382.52,9,UK
2023-12-04,P1012,184.17,18.42,202.59,8,USA
2023-12-04,P1013,125.4,12.54,137.94,8,Japan
2023-12-04,P1014,294.68,29.47,324.15,5,France
2023-12-04,P1015,479.21,47.92,527.13,3,UK
2023-12-04,P1016,139.98,14.0,153.98,3,Canada
2023-12-04,P1017,382.25,38.23,420.48,4,Canada
2023-12-04,P1018,231.79,23.18,254.97,1,Australia
2023-12-04,P1019,17.25,1.73,18.98,7,Japan
2023-12-04,P1020,318.93,31.89,350.82,1,USA
2023-12-05,P1001,150.52,15.05,165.57,9,Germany
2023-12-05,P1002,91.45,9.15,100.6,6,Canada
2023-12-05,P1003,180.9,18.09,198.99,9,France
2023-12-05,P1004,480.35,48.04,528.39,6,Germany
2023-12-05,P1005,159.49,15.95,175.44,2,Australia
2023-12-05,P1006,79.29,7.93,87.22,2,UK
2023-12-05,P1007,221.57,22.16,243.73,5,USA
2023-12-05,P1008,160.36,16.04,176.4,1,USA
2023-12-05,P1009,429.85,42.99,472.84,7,UK
2023-12-05,P1010,172.34,17.23,189.57,2,Germany
2023-12-05,P1011,249.46,24.95,274.41,5,Australia
2023-12-05,P1012,312.47,31.25,343.72,2,Germany
2023-12-05,P1013,261.7,26.17,287.87,2,USA
2023-12-05,P1014,116.56,11.66,128.22,6,France
2023-12-05,P1015,26.8,2.68,29.48,5,France
2023-12-05,P1016,150.93,15.09,166.02,1,UK
2023-12-05,P1017,251.83,25.18,277.01,1,Germany
2023-12-05,P1018,372.12,37.21,409.33,8,Germany
2023-12-05,P1019,258.95,25.89,284.84,8,Australia
2023-12-05,P1020,101.57,10.16,111.73,9,France
2023-12-06,P1001,126.85,12.69,139.54,5,Japan
2023-12-06,P1002,236.44,23.64,260.08,7,UK
2023-12-06,P1003,371.53,37.15,408.68,4,UK
2023-12-06,P1004,67.72,6.77,74.49,5,Australia
2023-12-06,P1005,244.65,24.47,269.12,7,UK
2023-12-06,P1006,101.97,10.2,112.17,2,France
2023-12-06,P1007,401.62,40.16,441.78,4,Germany
2023-12-06,P1008,84.92,8.49,93.41,8,Australia
2023-12-06,P1009,155.44,15.54,170.98,5,Germany
2023-12-06,P1010,107.37,10.74,118.11,2,Canada
2023-12-06,P1011,178.85,17.89,196.74,7,France
2023-12-06,P1012,233.6,23.36,256.96,1,Germany
2023-12-06,P1013,496.39,49.64,546.03,2,USA
2023-12-06,P1014,97.04,9.7,106.74,7,USA
2023-12-06,P1015,107.25,10.73,117.98,3,UK
2023-12-06,P1016,250.93,25.09,276.02,9,USA
2023-12-06,P1017,48.82,4.88,53.7,8,France
2023-12-06,P1018,246.38,24.64,271.02,1,Canada
2023-12-06,P1019,207.35,20.73,228.08,3,France
2023-12-06,P1020,159.93,15.99,175.92,1,Australia
2023-12-07,P1001,304.26,30.43,334.69,5,Canada
2023-12-07,P1002,230.16,23.02,253.18,3,USA
2023-12-07,P1003,474.24,47.42,521.66,9,Canada
2023-12-07,P1004,350.29,35.03,385.32,7,France
2023-12-07,P1005,348.25,34.83,383.08,7,UK
2023-12-07,P1006,133.54,13.35,146.89,1,Japan
2023-12-07,P1007,335.84,33.58,369.42,4,Germany
2023-12-07,P1008,165.0,16.5,181.5,2,USA
2023-12-07,P1009,295.1,29.51,324.61,4,Germany
2023-12-07,P1010,323.3,32.33,355.63,7,Canada
2023-12-07,P1011,22.91,2.29,25.2,1,Japan
2023-12-07,P1012,406.68,40.67,447.35,3,France
2023-12-07,P1013,425.08,42.51,467.59,6,Germany
2023-12-07,P1014,10.47,1.05,11.52,9,USA
2023-12-07,P1015,49.64,4.96,54.6,9,USA
2023-12-07,P1016,462.42,46.24,508.66,4,Australia
2023-12-07,P1017,385.45,38.55,424.0,5,Australia
2023-12-07,P1018,254.72,25.47,280.19,6,Canada
2023-12-07,P1019,274.69,27.47,302.16,5,France
2023-12-07,P1020,414.04,41.4,455.44,5,UK
2023-12-08,P1001,178.66,17.87,196.53,3,UK
2023-12-08,P1002,392.77,39.28,432.05,7,UK
2023-12-08,P1003,359.61,35.96,395.57,7,Germany
2023-12-08,P1004,277.7,27.77,305.47,1,Japan
2023-12-08,P1005,268.77,26.88,295.65,6,Japan
2023-12-08,P1006,42.17,4.22,46.39,8,Germany
2023-12-08,P1007,250.63,25.06,275.69,1,UK
2023-12-08,P1008,401.78,40.18,441.96,1,France
2023-12-08,P1009,421.28,42.13,463.41,9,USA
2023-12-08,P1010,414.7,41.47,456.17,9,Canada
2023-12-08,P1011,237.79,23.78,261.57,7,USA
2023-12-08,P1012,471.7,47.17,518.87,3,France
2023-12-08,P1013,293.52,29.35,322.87,8,Canada
2023-12-08,P1014,109.95,11.0,120.95,6,France
2023-12-08,P1015,224.42,22.44,246.86,4,Germany
2023-12-08,P1016,189.68,18.97,208.65,3,Germany
2023-12-08,P1017,464.92,46.49,511.41,4,Japan
2023-12-08,P1018,485.66,48.57,534.23,2,France
2023-12-08,P1019,230.76,23.08,253.84,4,USA
2023-12-08,P1020,368.78,36.88,405.66,1,France
2023-12-09,P1001,191.23,19.12,210.35,6,Germany
2023-12-09,P1002,403.09,40.31,443.4,1,USA
2023-12-09,P1003,163.18,16.32,179.5,1,France
2023-12-09,P1004,429.62,42.96,472.58,6,France
2023-12-09,P1005,341.78,34.18,375.96,7,Japan
2023-12-09,P1006,331.9,33.19,365.09,8,UK
2023-12-09,P1007,324.87,32.49,357.36,2,Japan
2023-12-09,P1008,424.62,42.46,467.08,4,Australia
2023-12-09,P1009,229.86,22.99,252.85,7,France
2023-12-09,P1010,182.3,18.23,200.53,5,Australia
2023-12-09,P1011,43.11,4.31,47.42,6,Canada
2023-12-09,P1012,492.68,49.27,541.95,8,Germany
2023-12-09,P1013,230.32,23.03,253.35,2,France
2023-12-09,P1014,464.02,46.4,510.42,5,UK
2023-12-09,P1015,378.5,37.85,416.35,5,UK
2023-12-09,P1016,263.03,26.3,289.33,8,Canada
2023-12-09,P1017,50.13,5.01,55.14,2,Japan
2023-12-09,P1018,115.26,11.53,126.79,9,UK
2023-12-09,P1019,28.58,2.86,31.44,9,Japan
2023-12-09,P1020,167.12,16.71,183.83,4,Japan
2023-12-10,P1001,272.7,27.27,299.97,1,Canada
2023-12-10,P1002,194.79,19.48,214.27,5,USA
2023-12-10,P1003,352.8,35.28,388.08,9,Germany
2023-12-10,P1004,387.43,38.74,426.17,1,UK
2023-12-10,P1005,57.66,5.77,63.43,9,Australia
2023-12-10,P1006,391.99,39.2,431.19,4,Australia
2023-12-10,P1007,397.74,39.77,437.51,3,Australia
2023-12-10,P1008,428.98,42.9,471.88,7,UK
2023-12-10,P1009,200.8,20.08,220.88,1,Germany
2023-12-10,P1010,173.06,17.31,190.37,7,Canada
2023-12-10,P1011,474.29,47.43,521.72,2,Canada
2023-12-10,P1012,396.41,39.64,436.05,2,Australia
2023-12-10,P1013,251.05,25.11,276.16,7,Germany
2023-12-10,P1014,476.32,47.63,523.95,5,Canada
2023-12-10,P1015,357.91,35.79,393.7,8,Japan
2023-12-10,P1016,365.85,36.59,402.44,7,Germany
2023-12-10,P1017,374.22,37.42,411.64,2,Canada
2023-12-10,P1018,220.81,22.08,242.89,8,Canada
2023-12-10,P1019,400.71,40.07,440.78,4,USA
2023-12-10,P1020,431.76,43.18,474.94,1,Canada
2023-12-11,P1001,35.76,3.58,39.34,4,UK
2023-12-11,P1002,185.94,18.59,204.53,1,Japan
2023-12-11,P1003,418.03,41.8,459.83,3,Japan
2023-12-11,P1004,450.38,45.04,495.42,9,UK
2023-12-11,P1005,490.52,49.05,539.57,1,Australia
2023-12-11,P1006,112.83,11.28,124.11,1,Australia
2023-12-11,P1007,413.88,41.39,455.27,7,Japan
2023-12-11,P1008,110.19,11.02,121.21,5,Japan
2023-12-11,P1009,159.15,15.92,175.07,3,France
2023-12-11,P1010,144.17,14.42,158.59,6,Australia
2023-12-11,P1011,446.02,44.6,490.62,7,USA
2023-12-11,P1012,354.72,35.47,390.19,7,Australia
2023-12-11,P1013,107.17,10.72,117.89,5,Japan
2023-12-11,P1014,39.93,3.99,43.92,7,France
2023-12-11,P1015,432.69,43.27,475.96,9,Canada
2023-12-11,P1016,108.7,10.87,119.57,4,Canada
2023-12-11,P1017,283.07,28.31,311.38,2,UK
2023-12-11,P1018,400.6,40.06,440.66,3,UK
2023-12-11,P1019,163.12,16.31,179.43,4,Germany
2023-12-11,P1020,49.43,4.94,54.37,3,USA
2023-12-12,P1001,496.92,49.69,546.61,5,France
2023-12-12,P1002,69.03,6.9,75.93,4,Japan
2023-12-12,P1003,262.68,26.27,288.95,4,Canada
2023-12-12,P1004,449.02,44.9,493.92,5,Australia
2023-12-12,P1005,65.83,6.58,72.41,2,Australia
2023-12-12,P1006,368.51,36.85,405.36,2,Australia
2023-12-12,P1007,427.29,42.73,470.02,7,Australia
2023-12-12,P1008,114.13,11.41,125.54,8,Canada
2023-12-12,P1009,250.05,25.01,275.06,9,Germany
2023-12-12,P1010,52.81,5.28,58.09,4,Australia
2023-12-12,P1011,221.59,22.16,243.75,3,Canada
2023-12-12,P1012,443.8,44.38,488.18,3,Japan
2023-12-12,P1013,180.38,18.04,198.42,5,UK
2023-12-12,P1014,161.46,16.15,177.61,4,UK
2023-12-12,P1015,456.37,45.64,502.01,6,USA
2023-12-12,P1016,237.96,23.8,261.76,9,France
2023-12-12,P1017,95.88,9.59,105.47,3,Australia
2023-12-12,P1018,213.8,21.38,235.18,4,Australia
2023-12-12,P1019,418.24,41.82,460.06,1,France
2023-12-12,P1020,462.06,46.21,508.27,8,France
2023-12-13,P1001,173.22,17.32,190.54,5,Canada
2023-12-13,P1002,457.53,45.75,503.28,5,Germany
2023-12-13,P1003,333.67,33.37,367.04,4,UK
2023-12-13,P1004,327.57,32.76,360.33,6,Canada
2023-12-13,P1005,433.53,43.35,476.88,8,Canada
2023-12-13,P1006,362.45,36.24,398.69,3,Japan
2023-12-13,P1007,435.96,43.6,479.56,5,USA
2023-12-13,P1008,335.76,33.58,369.34,3,Australia
2023-12-13,P1009,142.32,14.23,156.55,8,France
2023-12-13,P1010,424.33,42.43,466.76,4,UK
2023-12-13,P1011,485.9,48.59,534.49,4,Canada
2023-12-13,P1012,343.61,34.36,377.97,7,France
2023-12-13,P1013,308.23,30.82,339.05,4,France
2023-12-13,P1014,56.28,5.63,61.91,7,Canada
2023-12-13,P1015,248.17,24.82,272.99,3,Germany
2023-12-13,P1016,266.18,26.62,292.8,1,Canada
2023-12-13,P1017,427.1,42.71,469.81,4,UK
2023-12-13,P1018,161.36,16.14,177.5,6,Canada
2023-12-13,P1019,482.66,48.27,530.93,1,USA
2023-12-13,P1020,489.06,48.91,537.97,7,Japan
2023-12-14,P1001,284.97,28.5,313.47,5,Australia
2023-12-14,P1002,232.83,23.28,256.11,4,Germany
2023-12-14,P1003,195.01,19.5,214.51,5,Australia
2023-12-14,P1004,104.33,10.43,114.76,6,USA
2023-12-14,P1005,78.39,7.84,86.23,9,France
2023-12-14,P1006,391.33,39.13,430.46,5,Canada
2023-12-14,P1007,477.96,47.8,525.76,4,Australia
2023-12-14,P1008,148.39,14.84,163.23,8,Canada
2023-12-14,P1009,100.32,10.03,110.35,6,France
2023-12-14,P1010,243.55,24.36,267.91,5,USA
2023-12-14,P1011,92.34,9.23,101.57,4,UK
2023-12-14,P1012,441.0,44.1,485.1,4,UK
2023-12-14,P1013,454.43,45.44,499.87,7,France
2023-12-14,P1014,101.66,10.17,111.83,4,USA
2023-12-14,P1015,30.68,3.07,33.75,3,France
2023-12-14,P1016,105.53,10.55,116.08,8,Canada
2023-12-14,P1017,23.66,2.37,26.03,6,Japan
2023-12-14,P1018,167.58,16.76,184.34,2,Canada
2023-12-14,P1019,260.69,26.07,286.76,6,Japan
2023-12-14,P1020,401.71,40.17,441.88,2,Germany
2023-12-15,P1001,234.89,23.49,258.38,7,Japan
2023-12-15,P1002,286.19,28.62,314.81,4,USA
2023-12-15,P1003,433.54,43.35,476.89,3,Germany
2023-12-15,P1004,20.25,2.02,22.27,3,Germany
2023-12-15,P1005,275.72,27.57,303.29,8,France
2023-12-15,P1006,361.07,36.11,397.18,1,Germany
2023-12-15,P1007,208.62,20.86,229.48,6,Canada
2023-12-15,P1008,385.21,38.52,423.73,6,Canada
2023-12-15,P1009,18.11,1.81,19.92,3,Germany
2023-12-15,P1010,31.13,3.11,34.24,7,UK
2023-12-15,P1011,318.37,31.84,350.21,4,Germany
2023-12-15,P1012,36.04,3.6,39.64,2,USA
2023-12-15,P1013,495.0,49.5,544.5,3,Canada
2023-12-15,P1014,52.58,5.26,57.84,7,France
2023-12-15,P1015,103.95,10.4,114.35,5,Australia
2023-12-15,P1016,481.57,48.16,529.73,5,UK
2023-12-15,P1017,352.34,35.23,387.57,5,Germany
2023-12-15,P1018,471.78,47.18,518.96,7,Canada
2023-12-15,P1019,86.74,8.67,95.41,3,UK
2023-12-15,P1020,203.96,20.4,224.36,4,USA
2023-12-16,P1001,316.6,31.66,348.26,4,USA
2023-12-16,P1002,434.6,43.46,478.06,2,UK
2023-12-16,P1003,493.27,49.33,542.6,1,Australia
2023-12-16,P1004,320.99,32.1,353.09,2,Germany
2023-12-16,P1005,138.87,13.89,152.76,9,France
2023-12-16,P1006,246.92,24.69,271.61,6,USA
2023-12-16,P1007,33.7,3.37,37.07,2,Australia
2023-12-16,P1008,71.87,7.19,79.06,7,Canada
2023-12-16,P1009,224.09,22.41,246.5,4,USA
2023-12-16,P1010,498.63,49.86,548.49,2,Japan
2023-12-16,P1011,38.5,3.85,42.35,7,France
2023-12-16,P1012,184.0,18.4,202.4,7,UK
2023-12-16,P1013,313.04,31.3,344.34,6,Australia
2023-12-16,P1014,446.95,44.7,491.65,3,France
2023-12-16,P1015,184.3,18.43,202.73,9,Australia
2023-12-16,P1016,36.76,3.68,40.44,3,Australia
2023-12-16,P1017,261.35,26.14,287.49,8,Japan
2023-12-16,P1018,95.57,9.56,105.13,1,Germany
2023-12-16,P1019,227.12,22.71,249.83,1,USA
2023-12-16,P1020,55.09,5.51,60.6,8,Germany
2023-12-17,P1001,37.17,3.72,40.89,6,Canada
2023-12-17,P1002,96.83,9.68,106.51,6,USA
2023-12-17,P1003,497.02,49.7,546.72,6,Australia
2023-12-17,P1004,284.6,28.46,313.06,6,France
2023-12-17,P1005,405.61,40.56,446.17,2,Japan
2023-12-17,P1006,459.48,45.95,505.43,9,France
2023-12-17,P1007,31.02,3.1,34.12,7,Germany
2023-12-17,P1008,369.44,36.94,406.38,9,Japan
2023-12-17,P1009,498.05,49.81,547.86,9,USA
2023-12-17,P1010,77.95,7.8,85.75,2,Canada
2023-12-17,P1011,195.36,19.54,214.9,9,Japan
2023-12-17,P1012,490.07,49.01,539.08,8,UK
2023-12-17,P1013,336.54,33.65,370.19,2,Canada
2023-12-17,P1014,53.17,5.32,58.49,3,Japan
2023-12-17,P1015,322.1,32.21,354.31,5,Japan
2023-12-17,P1016,349.1,34.91,384.01,7,Canada
2023-12-17,P1017,215.89,21.59,237.48,4,France
2023-12-17,P1018,206.4,20.64,227.04,3,Germany
2023-12-17,P1019,197.76,19.78,217.54,3,USA
2023-12-17,P1020,238.89,23.89,262.78,8,USA
2023-12-18,P1001,334.44,33.44,367.88,9,Germany
2023-12-18,P1002,228.38,22.84,251.22,5,Australia
2023-12-18,P1003,333.41,33.34,366.75,1,Germany
2023-12-18,P1004,465.63,46.56,512.19,3,USA
2023-12-18,P1005,15.73,1.57,17.3,1,UK
2023-12-18,P1006,173.19,17.32,190.51,6,Canada
2023-12-18,P1007,266.46,26.65,293.11,7,France
2023-12-18,P1008,194.87,19.49,214.36,6,UK
2023-12-18,P1009,111.53,11.15,122.68,9,Japan
2023-12-18,P1010,297.63,29.76,327.39,2,France
2023-12-18,P1011,119.03,11.9,130.93,3,Canada
2023-12-18,P1012,286.96,28.7,315.66,6,France
2023-12-18,P1013,84.55,8.46,93.01,8,Germany
2023-12-18,P1014,106.19,10.62,116.81,9,Australia
2023-12-18,P1015,249.08,24.91,273.99,1,Japan
2023-12-18,P1016,88.56,8.86,97.42,5,Japan
2023-12-18,P1017,404.76,40.48,445.24,1,Japan
2023-12-18,P1018,204.01,20.4,224.41,4,USA
2023-12-18,P1019,319.3,31.93,351.23,5,France
2023-12-18,P1020,88.92,8.89,97.81,3,Canada
2023-12-19,P1001,417.43,41.74,459.17,5,Germany
2023-12-19,P1002,281.69,28.17,309.86,1,Germany
2023-12-19,P1003,187.73,18.77,206.5,6,Japan
2023-12-19,P1004,319.64,31.96,351.6,8,Canada
2023-12-19,P1005,364.67,36.47,401.14,1,USA
2023-12-19,P1006,190.17,19.02,209.19,9,Japan
2023-12-19,P1007,304.14,30.41,334.55,3,UK
2023-12-19,P1008,245.36,24.54,269.9,4,Germany
2023-12-19,P1009,41.72,4.17,45.89,4,Canada
2023-12-19,P1010,125.27,12.53,137.8,2,France
2023-12-19,P1011,397.25,39.73,436.98,6,Japan
2023-12-19,P1012,323.82,32.38,356.2,9,Canada
2023-12-19,P1013,367.36,36.74,404.1,6,Australia
2023-12-19,P1014,233.41,23.34,256.75,7,Germany
2023-12-19,P1015,203.86,20.39,224.25,4,USA
2023-12-19,P1016,27.3,2.73,30.03,2,USA
2023-12-19,P1017,53.63,5.36,58.99,6,UK
2023-12-19,P1018,61.25,6.12,67.37,2,Canada
2023-12-19,P1019,207.34,20.73,228.07,1,Australia
2023-12-19,P1020,290.75,29.08,319.83,8,Germany
2023-12-20,P1001,463.28,46.33,509.61,8,Japan
2023-12-20,P1002,12.59,1.26,13.85,6,Australia
2023-12-20,P1003,143.84,14.38,158.22,5,UK
2023-12-20,P1004,52.97,5.3,58.27,8,Australia
2023-12-20,P1005,312.25,31.23,343.48,8,UK
2023-12-20,P1006,255.15,25.52,280.67,1,UK
2023-12-20,P1007,91.8,9.18,100.98,2,Japan
2023-12-20,P1008,68.35,6.83,75.18,2,USA
2023-12-20,P1009,237.74,23.77,261.51,5,USA
2023-12-20,P1010,52.07,5.21,57.28,5,France
2023-12-20,P1011,344.24,34.42,378.66,5,Australia
2023-12-20,P1012,456.37,45.64,502.01,6,Australia
2023-12-20,P1013,386.25,38.62,424.87,5,Japan
2023-12-20,P1014,475.85,47.59,523.44,7,USA
2023-12-20,P1015,318.89,31.89,350.78,6,France
2023-12-20,P1016,269.74,26.97,296.71,2,Australia
2023-12-20,P1017,280.2,28.02,308.22,4,Canada
2023-12-20,P1018,493.15,49.31,542.46,5,Australia
2023-12-20,P1019,271.54,27.15,298.69,4,France
2023-12-20,P1020,152.93,15.29,168.22,3,Japan
2023-12-21,P1001,66.96,6.7,73.66,5,Japan
2023-12-21,P1002,154.48,15.45,169.93,1,UK
2023-12-21,P1003,35.75,3.58,39.33,7,Germany
2023-12-21,P1004,160.45,16.04,176.49,8,Canada
2023-12-21,P1005,292.1,29.21,321.31,5,UK
2023-12-21,P1006,127.14,12.71,139.85,5,Germany
2023-12-21,P1007,87.88,8.79,96.67,9,UK
2023-12-21,P1008,279.0,27.9,306.9,3,Australia
2023-12-21,P1009,39.56,3.96,43.52,2,Japan
2023-12-21,P1010,468.25,46.83,515.08,7,Canada
2023-12-21,P1011,262.14,26.21,288.35,8,USA
2023-12-21,P1012,365.73,36.57,402.3,4,Japan
2023-12-21,P1013,499.8,49.98,549.78,6,Australia
2023-12-21,P1014,76.16,7.62,83.78,1,Japan
2023-12-21,P1015,109.84,10.98,120.82,8,USA
2023-12-21,P1016,422.11,42.21,464.32,2,Australia
2023-12-21,P1017,490.77,49.08,539.85,6,Australia
2023-12-21,P1018,229.26,22.93,252.19,3,Germany
2023-12-21,P1019,214.04,21.4,235.44,5,Germany
2023-12-21,P1020,85.31,8.53,93.84,8,Canada
2023-12-22,P1001,385.61,38.56,424.17,1,Canada
2023-12-22,P1002,448.63,44.86,493.49,2,France
2023-12-22,P1003,248.9,24.89,273.79,7,USA
2023-12-22,P1004,67.24,6.72,73.96,4,Canada
2023-12-22,P1005,409.16,40.92,450.08,6,UK
2023-12-22,P1006,156.74,15.67,172.41,4,France
2023-12-22,P1007,191.26,19.13,210.39,2,France
2023-12-22,P1008,172.75,17.28,190.03,4,France
2023-12-22,P1009,53.84,5.38,59.22,7,Australia
2023-12-22,P1010,282.68,28.27,310.95,8,UK
2023-12-22,P1011,446.58,44.66,491.24,7,France
